age,sex,geo\time	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 
Y_GE15,T,ITE16	: 	5.2 	5.1 	4.5 	5.9 	5.7 	5.6 	6.3 	6.1 	8.5 	8.4 	11.2 
Y_GE15,T,ITE17	: 	5.5 	4.6 	4.6 	3.6 	5.2 	4.6 	4.5 	5.0 	4.1 	4.9 	8.1 
Y_GE15,T,ITE18	: 	5.5 	4.9 	4.6 	4.9 	5.3 	4.4 	3.5 	2.7 	4.7 	6.6 	5.9 
Y_GE15,T,ITE19	: 	5.1 	4.0 	3.4 	3.9 	3.1 	3.2 	2.9 	3.6 	3.1 	3.4 	3.3 
Y_GE15,T,ITE1A	: 	5.0 	4.4 	3.8 	5.0 	5.8 	5.4 	6.6 	6.3 	7.2 	8.8 	9.1 
Y_GE15,T,ITE2	6.6 	6.7 	4.8 	4.6 	5.1 	6.1 	5.7 	5.2 	5.7 	5.3 	6.5 	7.6 
Y_GE15,T,ITE21	: 	6.5 	5.0 	4.2 	5.2 	6.7 	5.5 	4.7 	4.9 	5.1 	6.1 	7.5 
Y_GE15,T,ITE22	: 	7.1 	4.3 	5.7 	4.8 	4.3 	6.1 	6.6 	8.2 	6.0 	7.8 	8.1 
Y_GE15,T,ITE3	5.7 	6.6 	4.7 	4.2 	4.5 	4.7 	5.3 	3.8 	4.4 	4.6 	5.0 	6.1 
Y_GE15,T,ITE31	: 	5.9 	4.8 	3.3 	3.7 	3.1 	5.0 	3.2 	3.5 	3.5 	4.3 	6.6 
Y_GE15,T,ITE32	: 	5.8 	3.8 	3.5 	4.0 	4.0 	5.2 	2.9 	4.4 	4.4 	3.9 	5.3 
Y_GE15,T,ITE33	: 	5.2 	4.3 	4.4 	4.0 	5.2 	5.2 	4.2 	3.6 	4.1 	5.7 	6.8 
Y_GE15,T,ITE34	: 	9.6 	5.9 	5.7 	6.5 	6.5 	5.8 	5.1 	6.0 	6.2 	6.3 	6.1 
Y_GE15,T,ITE4	9.3 	8.5 	7.5 	6.4 	7.5 	7.7 	7.9 	8.7 	8.6 	10.2 	11.0 	11.7 
Y_GE15,T,ITE41	: 	11.7 	10.1 	9.6 	6.8 	9.0 	8.3 	10.0 	11.4 	12.2 	9.8 	12.0 
Y_GE15,T,ITE42	: 	8.0 	7.1 	5.3 	5.9 	7.8 	7.8 	7.6 	8.6 	12.6 	12.0 	10.4 
Y_GE15,T,ITE43	: 	8.1 	7.0 	5.8 	7.2 	7.3 	7.5 	8.0 	7.8 	9.9 	11.1 	11.6 
Y_GE15,T,ITE44	: 	10.9 	8.5 	7.9 	9.4 	9.5 	8.8 	8.8 	10.0 	9.1 	8.8 	8.9 
Y_GE15,T,ITE45	: 	7.4 	9.3 	8.4 	9.2 	8.9 	10.7 	13.4 	11.6 	11.6 	13.6 	15.4 
Y_GE15,T,ITF	12.8 	11.9 	11.4 	10.5 	12.0 	13.8 	14.4 	17.0 	17.7 	18.6 	20.0 	21.2 
Y_GE15,T,ITF1	8.8 	8.1 	6.6 	6.2 	6.5 	7.9 	7.9 	5.4 	6.2 	5.7 	7.8 	10.1 
Y_GE15,T,ITF11	: 	9.9 	8.6 	7.7 	5.8 	5.9 	8.4 	7.4 	10.5 	10.2 	12.1 	13.1 
Y_GE15,T,ITF12	: 	6.0 	5.3 	5.7 	6.5 	6.6 	6.1 	3.5 	4.2 	3.9 	6.4 	10.2 
Y_GE15,T,ITF13	: 	7.9 	6.5 	5.8 	8.1 	9.8 	8.4 	6.2 	5.0 	4.7 	6.5 	9.9 
Y_GE15,T,ITF14	: 	8.5 	6.0 	5.8 	5.9 	8.8 	8.6 	4.5 	6.2 	5.4 	7.1 	8.3 
Y_GE15,T,ITF2	8.4 	9.1 	9.1 	8.1 	10.0 	10.1 	11.3 	12.3 	12.6 	13.7 	14.0 	16.2 
Y_GE15,T,ITF21	: 	7.9 	8.3 	8.3 	8.9 	9.0 	10.2 	11.6 	12.5 	11.3 	10.0 	12.6 
Y_GE15,T,ITF22	: 	9.5 	9.4 	8.0 	10.3 	10.5 	11.8 	12.5 	12.6 	14.6 	15.4 	17.5 
Y_GE15,T,ITF3	14.0 	12.9 	12.6 	11.2 	12.9 	14.9 	15.6 	20.2 	21.1 	22.5 	23.7 	23.7 
Y_GE15,T,ITF31	: 	9.0 	10.5 	8.6 	9.9 	12.3 	12.2 	22.4 	22.4 	24.6 	23.7 	25.6 
Y_GE15,T,ITF32	: 	11.1 	10.0 	9.6 	10.8 	12.8 	12.8 	10.6 	12.5 	16.9 	17.6 	14.9 
Y_GE15,T,ITF33	: 	14.6 	14.0 	12.4 	14.8 	17.1 	18.9 	23.6 	24.7 	26.3 	28.0 	27.9 
Y_GE15,T,ITF34	: 	8.1 	9.7 	9.3 	10.6 	13.1 	11.2 	11.9 	13.7 	14.2 	17.2 	19.9 
Y_GE15,T,ITF35	: 	14.0 	12.3 	11.3 	11.6 	12.2 	11.7 	15.4 	16.1 	15.1 	16.4 	15.2 
Y_GE15,T,ITF4	13.5 	12.6 	11.6 	11.2 	12.8 	14.6 	15.5 	13.8 	14.0 	14.7 	17.1 	19.0 
Y_GE15,T,ITF41	: 	13.6 	11.5 	9.5 	11.3 	18.5 	19.3 	13.9 	16.1 	15.4 	18.6 	18.1 
Y_GE15,T,ITF42	: 	11.1 	10.3 	9.7 	13.3 	13.5 	14.7 	11.5 	10.8 	12.1 	14.6 	16.7 
Y_GE15,T,ITF43	: 	9.6 	10.3 	10.6 	9.3 	12.8 	14.0 	16.3 	16.8 	18.2 	21.1 	22.2 
Y_GE15,T,ITF44	: 	14.3 	12.0 	13.7 	12.9 	16.3 	16.1 	11.3 	12.6 	13.2 	15.3 	16.5 
Y_GE15,T,ITF45	: 	16.2 	15.0 	14.5 	15.0 	14.4 	14.7 	17.6 	17.0 	17.4 	18.8 	23.0 
Y_GE15,T,ITF5	13.0 	11.2 	11.1 	9.5 	10.5 	12.3 	12.8 	16.1 	15.3 	16.5 	16.3 	17.1 
Y_GE15,T,ITF51	: 	10.5 	10.8 	9.8 	10.8 	12.4 	12.3 	15.3 	15.4 	17.0 	15.9 	17.9 
Y_GE15,T,ITF52	: 	12.6 	11.5 	9.1 	9.9 	12.0 	13.8 	17.4 	15.3 	15.4 	16.8 	15.8 
Y_GE15,T,ITF6	11.9 	11.3 	12.1 	11.2 	12.9 	14.4 	14.3 	23.4 	24.6 	25.7 	26.0 	28.0 
Y_GE15,T,ITF61	: 	10.9 	11.1 	10.5 	12.2 	12.3 	10.8 	21.9 	22.6 	23.8 	22.8 	25.3 
Y_GE15,T,ITF62	: 	12.0 	13.4 	10.6 	13.5 	15.5 	16.4 	22.8 	20.5 	17.1 	16.3 	17.8 
Y_GE15,T,ITF63	: 	11.3 	13.9 	12.6 	13.9 	15.4 	13.1 	20.1 	22.1 	25.3 	29.0 	29.7 
Y_GE15,T,ITF64	: 	12.9 	14.3 	14.8 	13.4 	13.1 	12.5 	24.9 	26.9 	26.1 	26.4 	29.4 
Y_GE15,T,ITF65	: 	11.3 	11.2 	10.5 	12.7 	16.3 	19.2 	27.5 	29.1 	30.3 	30.5 	32.3 
Y_GE15,T,ITG	14.5 	13.7 	13.3 	12.1 	12.7 	15.3 	16.3 	19.2 	19.6 	20.8 	23.1 	23.5 
Y_GE15,T,ITG1	14.7 	13.9 	13.8 	13.0 	13.5 	16.2 	17.2 	20.1 	20.1 	21.5 	24.0 	24.5 
Y_GE15,T,ITG11	: 	11.0 	10.7 	11.0 	10.4 	15.8 	15.8 	12.9 	12.9 	13.2 	15.7 	16.0 
Y_GE15,T,ITG12	: 	17.9 	17.1 	15.5 	18.6 	19.2 	20.3 	22.9 	23.4 	25.0 	28.6 	29.0 
Y_GE15,T,ITG13	: 	14.1 	13.6 	10.4 	10.7 	13.1 	16.1 	22.1 	20.4 	23.0 	26.1 	26.5 
Y_GE15,T,ITG14	: 	17.6 	16.8 	16.7 	13.3 	17.7 	20.4 	21.4 	22.4 	23.6 	25.1 	17.5 
Y_GE15,T,ITG15	: 	15.3 	14.5 	15.7 	16.6 	19.2 	20.4 	20.6 	22.8 	22.4 	20.8 	22.1 
Y_GE15,T,ITG16	: 	15.2 	16.0 	16.3 	16.7 	19.4 	21.6 	22.3 	20.5 	23.0 	30.3 	32.0 
Y_GE15,T,ITG17	: 	11.3 	12.0 	11.6 	12.3 	15.3 	15.0 	22.0 	22.1 	23.0 	24.8 	27.0 
Y_GE15,T,ITG18	: 	8.9 	8.4 	8.3 	6.7 	10.8 	8.0 	13.7 	13.0 	13.3 	13.9 	14.5 
Y_GE15,T,ITG19	: 	8.5 	11.6 	11.5 	11.5 	14.6 	17.7 	13.8 	12.7 	14.8 	18.3 	21.6 
Y_GE15,T,ITG2	14.1 	13.3 	12.2 	9.9 	10.8 	12.9 	13.9 	16.9 	18.5 	18.7 	20.6 	21.0 
Y_GE15,T,ITG25	: 	19.0 	16.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG26	: 	10.1 	13.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG27	: 	11.0 	11.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG28	: 	13.9 	11.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG29	: 	14.2 	8.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG2A	: 	12.7 	12.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG2B	: 	11.9 	11.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,ITG2C	: 	11.8 	10.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y_GE15,T,LT	17.8 	13.7 	5.8 	4.3 	5.6 	8.3 	11.4 	12.4 	13.7 	16.8 	15.9 	13.4 
Y_GE15,T,LT0	17.8 	13.7 	5.8 	4.3 	5.6 	8.3 	11.4 	12.4 	13.7 	16.8 	15.9 	13.4 
Y_GE15,T,LT00	17.8 	13.7 	5.8 	4.3 	5.6 	8.3 	11.4 	12.4 	13.7 	16.8 	15.9 	13.4 
Y_GE15,T,LT001	: 	15.6 	4.1 	3.3 	5.1 	8.2 	16.0 	13.6 	16.2 	21.9 	17.9 	17.6 
Y_GE15,T,LT002	: 	13.1 	5.9 	4.2 	5.9 	8.9 	10.3 	12.1 	14.0 	17.2 	15.9 	12.5 
Y_GE15,T,LT003	: 	14.1 	7.2 	4.1 	6.8 	7.0 	12.7 	12.5 	12.3 	16.5 	13.8 	13.2 
Y_GE15,T,LT004	: 	9.9 	2.8 	2.0 	2.7 	3.0 	6.9 	7.5 	10.5 	17.9 	14.3 	11.6 
Y_GE15,T,LT005	: 	14.4 	5.6 	6.5 	8.0 	10.8 	12.6 	11.5 	13.3 	14.1 	15.3 	12.9 
Y_GE15,T,LT006	: 	14.2 	5.5 	4.4 	5.8 	10.1 	12.7 	16.9 	14.7 	19.0 	19.1 	15.7 
Y_GE15,T,LT007	: 	11.0 	5.7 	3.4 	4.2 	6.0 	8.9 	9.6 	8.6 	15.9 	13.3 	12.4 
Y_GE15,T,LT008	: 	17.3 	6.6 	4.3 	5.6 	7.9 	10.3 	12.6 	15.4 	18.0 	12.9 	10.7 
Y_GE15,T,LT009	: 	10.0 	5.4 	4.4 	5.9 	6.0 	12.3 	15.3 	14.3 	16.1 	14.9 	11.3 
Y_GE15,T,LT00A	: 	14.3 	6.3 	4.5 	5.0 	8.6 	11.1 	11.7 	14.5 	15.5 	16.8 	14.0 
Y_GE15,T,LU	4.4 	5.1 	5.1 	4.1 	4.7 	4.5 	5.1 	3.7 	2.6 	1.8 	2.3 	2.4 
Y_GE15,T,LU0	4.4 	5.1 	5.1 	4.1 	4.7 	4.5 	5.1 	3.7 	2.6 	1.8 	2.3 	2.4 
Y_GE15,T,LU00	4.4 	5.1 	5.1 	4.1 	4.7 	4.5 	5.1 	3.7 	2.6 	1.8 	2.3 	2.4 
Y_GE15,T,LU000	: 	5.1 	5.1 	4.1 	4.7 	4.5 	5.1 	3.7 	2.6 	1.8 	2.3 	2.4 
Y_GE15,T,LV	18.7 	17.1 	7.5 	6.0 	6.8 	8.9 	10.4 	10.5 	12.1 	13.1 	14.2 	13.8 
Y_GE15,T,LV0	18.7 	17.1 	7.5 	6.0 	6.8 	8.9 	10.4 	10.5 	12.1 	13.1 	14.2 	13.8 
Y_GE15,T,LV00	18.7 	17.1 	7.5 	6.0 	6.8 	8.9 	10.4 	10.5 	12.1 	13.1 	14.2 	13.8 
Y_GE15,T,LV003	: 	14.8 	6.4 	5.2 	7.5 	11.0 	10.6 	9.5 	12.8 	15.6 	14.6 	10.4 
Y_GE15,T,LV005	: 	17.6 	8.4 	8.0 	10.8 	13.1 	12.7 	15.4 	17.8 	20.0 	20.5 	20.5 
Y_GE15,T,LV006	: 	17.3 	7.7 	5.7 	5.8 	7.9 	10.3 	10.8 	11.1 	11.0 	13.8 	13.8 
Y_GE15,T,LV007	: 	15.3 	5.8 	4.9 	4.9 	8.0 	9.0 	8.2 	10.6 	11.5 	11.2 	12.8 
Y_GE15,T,LV008	: 	18.9 	9.1 	6.5 	6.4 	8.4 	9.4 	9.0 	11.0 	11.8 	11.8 	11.6 
Y_GE15,T,LV009	: 	19.6 	7.7 	6.4 	6.7 	6.2 	10.8 	9.6 	10.3 	11.3 	13.6 	12.6 
Y_GE15,T,MT	6.9 	7.0 	6.0 	6.4 	7.3 	7.3 	7.2 	7.6 	6.9 	7.1 	6.3 	: 
Y_GE15,T,MT0	6.9 	7.0 	6.0 	6.4 	7.3 	7.3 	7.2 	7.6 	6.9 	7.1 	6.3 	: 
Y_GE15,T,MT00	6.9 	7.0 	6.0 	6.5 	6.9 	7.3 	7.2 	7.6 	6.9 	7.1 	6.3 	: 
Y_GE15,T,MT001	: 	: 	6.1 	6.4 	6.9 	7.4 	7.1 	7.5 	6.9 	7.1 	6.3 	: 
Y_GE15,T,MT002	: 	: 	5.5 	8.1 	6.9 	6.3 	8.5 	8.2 	6.6 	7.0 	6.3 	: 
Y_GE15,T,NL	4.5 	3.4 	2.8 	3.2 	3.9 	4.7 	4.6 	3.7 	2.8 	2.3 	2.9 	3.6 
Y_GE15,T,NL1	4.9 	4.2 	3.4 	3.9 	4.6 	5.7 	5.6 	4.3 	3.5 	3.3 	4.1 	6.2 
Y_GE15,T,NL11	5.3 	4.8 	4.0 	4.9 	5.0 	6.6 	6.4 	4.9 	4.2 	3.8 	4.5 	6.6 
Y_GE15,T,NL111	: 	5.7 	5.3 	5.3 	5.2 	6.8 	5.4 	3.7 	3.4 	3.6 	3.6 	7.1 
Y_GE15,T,NL112	: 	5.8 	0.0 	0.0 	0.0 	10.8 	9.8 	7.0 	6.2 	0.0 	8.8 	9.9 
Y_GE15,T,NL113	: 	4.4 	4.0 	5.3 	5.6 	6.1 	6.3 	5.1 	4.3 	4.3 	4.3 	6.0 
Y_GE15,T,NL12	4.8 	3.5 	2.9 	3.2 	4.2 	4.9 	5.0 	4.2 	3.2 	3.1 	4.0 	4.1 
Y_GE15,T,NL121	: 	3.9 	3.5 	3.7 	4.1 	5.0 	4.8 	4.3 	3.2 	3.1 	3.6 	3.9 
Y_GE15,T,NL122	: 	4.0 	0.0 	0.0 	3.6 	5.3 	5.0 	4.9 	3.1 	3.8 	5.4 	3.5 
Y_GE15,T,NL123	: 	2.8 	3.4 	4.0 	4.8 	4.5 	5.4 	3.6 	3.3 	2.9 	3.9 	4.8 
Y_GE15,T,NL13	4.5 	4.2 	3.6 	3.7 	4.6 	5.7 	5.5 	3.9 	3.1 	3.0 	3.7 	8.4 
Y_GE15,T,NL131	: 	3.5 	3.1 	2.8 	4.0 	5.3 	5.1 	3.0 	1.8 	3.9 	4.0 	9.0 
Y_GE15,T,NL132	: 	5.7 	4.5 	5.4 	4.3 	7.1 	6.8 	5.6 	3.9 	4.2 	6.2 	9.7 
Y_GE15,T,NL133	: 	3.4 	3.0 	2.8 	5.8 	4.6 	4.3 	2.9 	4.0 	0.0 	0.0 	5.5 
Y_GE15,T,NL2	4.3 	3.1 	2.7 	3.0 	3.7 	4.8 	4.6 	3.4 	2.7 	2.3 	2.6 	3.3 
Y_GE15,T,NL21	4.4 	3.6 	2.6 	3.2 	4.0 	4.9 	4.7 	3.5 	2.9 	2.4 	2.6 	3.1 
Y_GE15,T,NL211	: 	3.4 	2.3 	2.7 	3.1 	3.8 	4.1 	3.2 	2.1 	1.6 	2.0 	3.0 
Y_GE15,T,NL212	: 	3.2 	3.1 	3.3 	4.7 	4.9 	4.8 	2.6 	3.6 	2.6 	0.0 	2.5 
Y_GE15,T,NL213	: 	3.9 	2.6 	3.5 	4.4 	5.5 	5.0 	3.9 	3.3 	2.8 	3.5 	3.3 
Y_GE15,T,NL22	4.1 	2.8 	2.6 	2.7 	3.3 	4.3 	4.3 	3.3 	2.4 	2.2 	2.5 	3.4 
Y_GE15,T,NL221	: 	1.9 	2.4 	2.1 	2.9 	4.3 	3.6 	2.7 	2.1 	2.0 	2.0 	2.8 
Y_GE15,T,NL224	: 	2.8 	2.9 	3.5 	3.0 	3.8 	3.7 	3.0 	1.4 	1.5 	1.6 	1.8 
Y_GE15,T,NL225	: 	3.2 	2.2 	2.1 	2.7 	4.0 	4.5 	2.9 	2.0 	1.7 	2.6 	3.1 
Y_GE15,T,NL226	: 	3.2 	2.9 	3.4 	4.0 	4.7 	5.0 	4.0 	3.2 	3.1 	3.0 	4.5 
Y_GE15,T,NL23	5.2 	3.6 	3.4 	4.1 	5.2 	6.6 	5.7 	4.2 	3.7 	2.0 	2.9 	4.0 
Y_GE15,T,NL230	: 	3.6 	3.4 	4.1 	5.2 	6.6 	5.7 	4.2 	3.7 	2.0 	2.9 	4.0 
Y_GE15,T,NL3	4.4 	3.3 	2.7 	3.1 	3.9 	4.7 	4.4 	3.7 	2.7 	2.1 	3.1 	3.5 
Y_GE15,T,NL31	3.7 	2.9 	2.1 	2.7 	3.3 	3.8 	3.7 	3.5 	2.2 	1.6 	2.5 	2.6 
Y_GE15,T,NL310	: 	2.9 	2.1 	2.7 	3.3 	3.8 	3.7 	3.5 	2.2 	1.6 	2.5 	2.6 
Y_GE15,T,NL32	4.2 	3.2 	2.6 	2.9 	3.8 	4.9 	4.4 	3.8 	2.6 	2.0 	3.1 	3.7 
Y_GE15,T,NL321	: 	2.5 	2.3 	1.8 	2.9 	3.6 	4.4 	2.5 	2.4 	1.9 	2.3 	3.0 
Y_GE15,T,NL322	: 	2.3 	1.5 	2.2 	3.1 	4.1 	4.0 	3.3 	2.3 	1.6 	2.2 	3.7 
Y_GE15,T,NL323	: 	2.5 	1.9 	1.8 	2.8 	3.1 	3.0 	4.0 	2.9 	1.9 	1.9 	3.6 
Y_GE15,T,NL324	: 	2.9 	1.7 	2.4 	3.5 	3.6 	4.1 	3.3 	2.5 	2.4 	4.5 	2.8 
Y_GE15,T,NL325	: 	3.4 	2.2 	3.2 	3.5 	4.9 	3.4 	3.6 	2.3 	0.0 	2.3 	: 
Y_GE15,T,NL326	: 	3.8 	3.0 	3.6 	4.6 	5.9 	4.6 	4.3 	2.8 	2.4 	3.7 	4.9 
Y_GE15,T,NL327	: 	3.2 	3.0 	3.0 	3.1 	4.9 	5.5 	3.9 	2.3 	1.5 	2.1 	1.7 
Y_GE15,T,NL33	5.0 	3.6 	3.0 	3.5 	4.4 	4.9 	4.7 	3.8 	2.9 	2.3 	3.1 	3.5 
Y_GE15,T,NL331	: 	3.0 	2.4 	3.1 	3.2 	3.1 	2.7 	2.2 	1.3 	1.4 	1.9 	1.5 
Y_GE15,T,NL332	: 	3.8 	3.2 	3.7 	4.9 	5.1 	5.1 	4.4 	3.2 	2.1 	3.1 	3.7 
Y_GE15,T,NL333	: 	2.8 	2.5 	2.5 	3.4 	3.3 	4.4 	2.5 	2.4 	1.8 	2.6 	1.7 
Y_GE15,T,NL334	: 	2.5 	2.1 	2.2 	2.3 	3.2 	2.8 	2.7 	2.2 	1.6 	2.9 	2.4 
Y_GE15,T,NL335	: 	4.4 	3.7 	4.3 	5.4 	6.4 	5.6 	4.6 	3.6 	2.9 	4.0 	4.5 
Y_GE15,T,NL336	: 	2.6 	1.9 	2.4 	3.5 	3.9 	4.0 	3.4 	2.4 	2.2 	2.1 	3.9 
Y_GE15,T,NL34	2.7 	2.1 	2.8 	2.1 	2.7 	3.3 	3.4 	2.4 	2.3 	2.4 	3.7 	6.0 
Y_GE15,T,NL341	: 	2.3 	4.0 	0.0 	3.2 	4.0 	4.0 	0.0 	0.0 	0.0 	3.7 	8.9 
Y_GE15,T,NL342	: 	2.1 	2.3 	2.9 	2.4 	3.1 	3.2 	3.4 	3.2 	3.3 	3.6 	4.8 
Y_GE15,T,NL4	4.5 	3.6 	2.7 	3.1 	3.7 	4.4 	4.5 	3.6 	2.7 	2.1 	2.6 	2.9 
Y_GE15,T,NL41	4.2 	3.2 	2.3 	2.8 	3.4 	3.9 	4.2 	3.4 	2.4 	1.9 	2.4 	2.8 
Y_GE15,T,NL411	: 	3.4 	2.2 	2.8 	3.5 	4.2 	4.4 	3.5 	2.4 	2.3 	2.2 	3.5 
Y_GE15,T,NL412	: 	2.8 	2.6 	3.6 	3.5 	3.2 	3.4 	3.1 	2.0 	1.9 	2.9 	2.3 
Y_GE15,T,NL413	: 	3.2 	2.2 	2.2 	3.4 	3.5 	3.9 	3.1 	2.3 	1.6 	1.8 	1.7 
Y_GE15,T,NL414	: 	3.4 	2.4 	2.8 	3.2 	4.5 	5.0 	3.9 	2.7 	1.9 	2.7 	3.5 
Y_GE15,T,NL42	5.1 	4.4 	3.4 	3.9 	4.5 	5.4 	5.1 	4.1 	3.3 	2.5 	3.0 	3.2 
Y_GE15,T,NL421	: 	3.4 	2.6 	3.2 	3.8 	3.9 	3.6 	3.1 	1.8 	1.9 	2.8 	3.1 
Y_GE15,T,NL422	: 	4.3 	3.2 	3.9 	3.9 	4.8 	5.2 	3.9 	3.4 	2.2 	2.5 	3.0 
Y_GE15,T,NL423	: 	4.9 	3.9 	4.3 	5.1 	6.4 	5.8 	4.7 	3.9 	2.8 	3.3 	3.4 
Y_GE15,T,NMS10	10.5 	9.0 	6.8 	8.1 	10.9 	13.4 	14.3 	14.5 	14.9 	14.4 	13.5 	11.3 
Y_GE15,T,NO	3.5 	3.1 	2.5 	2.5 	3.4 	4.4 	4.2 	4.0 	3.8 	3.5 	3.3 	3.2 
Y_GE15,T,NO0	3.5 	3.1 	2.5 	2.5 	3.4 	4.4 	4.2 	4.0 	3.8 	3.5 	3.3 	3.2 
Y_GE15,T,NO01	4.0 	3.6 	2.9 	2.5 	3.5 	4.6 	4.4 	4.1 	3.5 	3.1 	2.7 	2.3 
Y_GE15,T,NO011	: 	: 	3.3 	2.9 	4.4 	5.5 	5.3 	4.9 	4.5 	3.8 	3.3 	2.2 
Y_GE15,T,NO012	: 	: 	2.4 	2.0 	2.4 	3.6 	3.4 	3.2 	2.4 	2.3 	2.1 	2.3 
Y_GE15,T,NO02	3.2 	2.5 	2.4 	2.2 	3.1 	4.2 	3.9 	3.3 	3.6 	3.0 	2.6 	3.2 
Y_GE15,T,NO021	: 	: 	2.6 	2.5 	3.5 	4.7 	3.6 	3.5 	4.2 	3.2 	2.3 	3.8 
Y_GE15,T,NO022	: 	: 	2.2 	1.9 	2.6 	3.6 	4.2 	3.0 	2.9 	2.9 	2.9 	2.5 
Y_GE15,T,NO03	3.7 	3.4 	2.7 	2.9 	4.0 	4.7 	3.9 	4.3 	3.9 	3.5 	3.2 	3.6 
Y_GE15,T,NO031	: 	: 	3.4 	2.8 	4.1 	4.7 	3.3 	4.0 	4.2 	3.6 	3.4 	3.7 
Y_GE15,T,NO032	: 	: 	1.9 	2.0 	3.6 	3.7 	4.0 	3.5 	3.9 	2.4 	2.7 	1.9 
Y_GE15,T,NO033	: 	: 	2.4 	3.2 	4.1 	4.6 	4.2 	4.6 	3.5 	3.3 	3.3 	3.5 
Y_GE15,T,NO034	: 	: 	3.0 	4.0 	4.5 	6.2 	4.5 	5.5 	3.9 	5.2 	3.5 	6.2 
Y_GE15,T,NO04	2.6 	2.2 	1.8 	1.9 	2.9 	4.1 	4.8 	4.1 	4.0 	4.0 	4.1 	3.4 
Y_GE15,T,NO041	: 	: 	2.2 	2.2 	4.8 	4.4 	4.5 	5.1 	5.3 	4.8 	4.8 	3.3 
Y_GE15,T,NO042	: 	: 	2.2 	2.4 	4.1 	4.8 	5.7 	4.2 	3.5 	4.7 	4.0 	4.7 
Y_GE15,T,NO043	: 	: 	1.5 	1.7 	2.0 	3.8 	4.5 	3.8 	3.8 	3.6 	3.9 	3.0 
Y_GE15,T,NO05	3.4 	2.4 	2.1 	2.3 	2.8 	4.1 	4.0 	3.9 	3.6 	3.4 	3.4 	3.1 
Y_GE15,T,NO051	: 	: 	2.1 	2.0 	3.0 	4.1 	3.9 	3.9 	3.8 	3.6 	3.8 	3.2 
Y_GE15,T,NO052	: 	: 	1.5 	2.5 	3.1 	4.6 	3.0 	3.0 	3.3 	2.3 	2.0 	3.6 
Y_GE15,T,NO053	: 	: 	2.4 	2.7 	2.4 	3.9 	4.4 	4.2 	3.4 	3.5 	3.2 	2.6 
Y_GE15,T,NO06	3.6 	3.7 	3.3 	3.1 	3.6 	3.5 	3.4 	4.0 	3.8 	3.6 	4.1 	3.8 
Y_GE15,T,NO061	: 	: 	3.2 	2.9 	3.6 	3.6 	3.1 	3.9 	3.8 	3.6 	3.7 	3.7 
Y_GE15,T,NO062	: 	: 	3.5 	3.5 	3.5 	3.1 	4.0 	4.3 	3.6 	3.4 	5.1 	3.9 
Y_GE15,T,NO07	3.8 	3.7 	2.9 	2.7 	3.8 	5.1 	4.6 	4.4 	4.3 	4.4 	3.7 	4.5 
Y_GE15,T,NO071	: 	: 	3.0 	2.9 	3.8 	5.4 	5.1 	5.2 	4.0 	4.6 	3.4 	4.2 
Y_GE15,T,NO072	: 	: 	2.6 	2.1 	3.5 	4.2 	3.9 	3.1 	4.3 	3.9 	3.7 	3.4 
Y_GE15,T,NO073	: 	: 	2.9 	3.1 	4.4 	5.9 	4.7 	4.3 	5.0 	4.9 	4.9 	7.6 
Y_GE15,T,PL	9.6 	8.2 	7.1 	9.6 	13.9 	17.7 	19.0 	19.6 	19.9 	18.2 	16.1 	12.3 
Y_GE15,T,PL1	8.1 	6.5 	6.2 	9.1 	12.7 	15.7 	16.1 	17.6 	18.2 	16.5 	14.4 	10.9 
Y_GE15,T,PL11	9.3 	7.6 	6.7 	9.3 	13.4 	17.4 	18.8 	19.7 	20.3 	19.8 	16.6 	12.2 
Y_GE15,T,PL113	: 	6.9 	6.5 	7.2 	12.4 	18.3 	19.9 	19.8 	19.7 	19.7 	18.1 	15.0 
Y_GE15,T,PL114	: 	8.7 	8.2 	15.6 	16.9 	17.1 	19.5 	22.0 	23.2 	21.3 	16.5 	12.4 
Y_GE15,T,PL115	: 	9.0 	7.7 	10.2 	14.8 	19.3 	20.1 	20.5 	21.5 	21.5 	17.7 	11.6 
Y_GE15,T,PL116	: 	7.6 	6.2 	8.0 	12.1 	16.6 	17.6 	17.5 	16.1 	15.2 	12.9 	10.2 
Y_GE15,T,PL117	: 	5.7 	4.6 	7.2 	10.7 	13.4 	15.1 	18.1 	21.7 	20.9 	16.3 	10.0 
Y_GE15,T,PL12	7.4 	6.0 	6.0 	9.1 	12.3 	14.8 	14.6 	16.3 	17.0 	14.6 	13.1 	10.2 
Y_GE15,T,PL121	: 	10.1 	9.5 	13.7 	17.0 	19.8 	18.9 	20.0 	20.1 	18.1 	17.0 	13.5 
